"Gender";"Birth_Year";"NumberOfVictims";"AgeAtFirstCrime";"AgeAtLastCrime";"HasFemaleVictim";"HasMaleVictim";"GenderCrossover";"HasChildUnderSixVictim";"HasPrePubescentVictim";"HasPubescentVictim";"HasPostPubescentVictim";"HasAdultVictim";"AgeCrossover";"NonAdjacentAgeCrossover";"YoungestVictim";"HasInjuredVictim";"HasFamilyVictim";"HasAcquaintanceVictim";"HasStrangerVictim";"RelationshipCrossover"
"MALE";"1982";4;37;37;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Postpubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1980";9;41;41;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1956";4;55;61;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;"Prepubescent";FALSE;FALSE;FALSE;TRUE;FALSE
"MALE";"1962";8;48;48;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1965";4;42;42;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1954";5;43;51;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;"Prepubescent";FALSE;FALSE;FALSE;TRUE;FALSE
"MALE";"1959";6;50;53;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;"Prepubescent";FALSE;TRUE;FALSE;TRUE;TRUE
"MALE";"1971";10;48;48;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1966";2;45;45;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1969";2;49;49;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;FALSE;FALSE;TRUE;FALSE
"MALE";"1991";3;29;29;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;FALSE;FALSE;TRUE;FALSE
"MALE";"1975";4;22;44;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1955";2;39;39;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1985";5;20;20;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Postpubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1957";5;47;52;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1989";2;30;31;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1992";2;28;28;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Postpubescent";FALSE;FALSE;FALSE;TRUE;FALSE
"MALE";"1976";2;36;36;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1983";17;28;32;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;"Prepubescent";FALSE;TRUE;TRUE;TRUE;TRUE
"MALE";"1998";3;20;20;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1972";12;43;44;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Postpubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1973";2;37;44;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1966";6;47;48;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;"Pubescent";FALSE;FALSE;FALSE;TRUE;FALSE
"MALE";"1961";4;34;42;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1962";2;52;52;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;FALSE;FALSE;FALSE;FALSE
"MALE";"1979";28;26;26;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;FALSE;FALSE;TRUE;FALSE
"MALE";"1994";3;27;27;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1953";3;61;61;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1983";3;34;34;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1975";4;39;43;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"2001";6;20;20;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;FALSE;FALSE;TRUE;FALSE
"MALE";"1983";9;25;26;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;"Prepubescent";FALSE;FALSE;FALSE;TRUE;FALSE
"MALE";"1971";10;38;43;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;FALSE;TRUE;TRUE;TRUE
"MALE";"1979";5;30;33;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1959";12;42;52;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;"Prepubescent";FALSE;TRUE;TRUE;FALSE;TRUE
"MALE";"1965";2;51;55;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1985";5;35;35;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Postpubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1973";2;30;31;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1996";5;20;20;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Postpubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1998";4;24;24;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Postpubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1947";3;56;56;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1993";5;29;29;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Postpubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1997";8;20;20;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;FALSE;FALSE;TRUE;FALSE
"MALE";"1989";3;24;28;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1953";6;58;58;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;FALSE;FALSE;TRUE;FALSE
"MALE";"1972";8;41;45;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;"Pubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1987";3;28;28;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;"Prepubescent";FALSE;FALSE;FALSE;TRUE;FALSE
"MALE";"1979";3;31;31;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1953";10;33;45;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;"Pubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1965";12;57;57;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;FALSE;FALSE;TRUE;FALSE
"MALE";"1986";12;31;31;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Postpubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1951";4;65;69;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1975";4;40;43;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;FALSE;TRUE;TRUE;TRUE
"MALE";"1979";6;31;31;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1963";4;47;49;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1966";3;49;49;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1957";4;63;63;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;"Prepubescent";FALSE;FALSE;FALSE;FALSE;FALSE
"MALE";"1970";6;39;48;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1959";2;29;38;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;"Pubescent";FALSE;TRUE;TRUE;FALSE;TRUE
"MALE";"1961";6;44;47;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1957";4;26;39;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;"Prepubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1993";3;19;19;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1946";3;51;58;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1953";2;34;35;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1981";8;30;30;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;FALSE;FALSE;TRUE;FALSE
"MALE";"1992";6;24;30;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1980";2;33;35;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1983";2;39;39;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1966";3;56;56;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;FALSE;FALSE;TRUE;FALSE
"MALE";"1981";10;32;38;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;TRUE;TRUE;FALSE;TRUE
"MALE";"1985";5;33;33;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1999";3;19;19;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Postpubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1995";2;24;26;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;FALSE;FALSE;TRUE;FALSE
"MALE";"1966";5;42;42;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Postpubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1948";12;51;52;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1997";9;22;23;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;"Pubescent";FALSE;FALSE;TRUE;TRUE;TRUE
"MALE";"1953";3;43;46;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1998";12;20;22;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;"Pubescent";FALSE;FALSE;TRUE;TRUE;TRUE
"MALE";"1952";3;30;40;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1968";3;48;49;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;"Prepubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1977";4;25;30;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1961";3;59;59;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;FALSE;FALSE;TRUE;FALSE
"MALE";"1976";5;29;45;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1963";3;36;44;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Postpubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1946";4;47;48;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1978";4;42;42;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1978";18;42;44;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1990";2;18;18;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Postpubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1974";2;46;47;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1998";4;20;20;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Postpubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1982";10;23;23;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;"Prepubescent";FALSE;FALSE;TRUE;TRUE;TRUE
"MALE";"1983";2;39;39;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;FALSE;FALSE;TRUE;FALSE
"MALE";"1954";2;62;63;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;FALSE;FALSE;FALSE;FALSE
"MALE";"1968";3;48;49;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Postpubescent";FALSE;FALSE;TRUE;TRUE;TRUE
"MALE";"1987";4;20;20;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Postpubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1966";6;41;43;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1973";3;25;25;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1988";9;23;24;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;FALSE;FALSE;TRUE;FALSE
"MALE";"1959";4;57;57;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;FALSE;FALSE;FALSE;FALSE
"MALE";"1990";14;21;27;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;"Prepubescent";FALSE;TRUE;TRUE;TRUE;TRUE
"MALE";"1956";2;63;64;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1987";6;30;33;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1990";2;28;30;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1955";5;54;54;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Postpubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1956";4;39;41;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1997";3;21;21;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1987";2;19;19;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1969";8;19;52;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;"Prepubescent";FALSE;TRUE;TRUE;FALSE;TRUE
"MALE";"1962";3;38;58;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1998";5;18;18;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Postpubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1964";2;40;41;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;"Prepubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1981";2;28;28;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1965";6;44;44;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Postpubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1980";4;30;30;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1985";3;29;31;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;FALSE;FALSE;TRUE;FALSE
"MALE";"1970";8;45;48;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"2001";3;18;18;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1970";3;51;52;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Postpubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"2000";4;22;22;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;FALSE;FALSE;TRUE;FALSE
"MALE";"1979";3;43;43;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Postpubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1983";2;18;18;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Postpubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1959";4;51;53;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Postpubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1995";6;21;21;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Postpubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1973";5;23;23;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Postpubescent";FALSE;FALSE;FALSE;TRUE;FALSE
"MALE";"1980";2;23;24;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Postpubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1997";12;23;23;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Postpubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1961";22;25;30;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;"Prepubescent";FALSE;FALSE;FALSE;TRUE;FALSE
"MALE";"1975";12;36;36;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;FALSE;FALSE;TRUE;FALSE
"MALE";"1986";4;35;35;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Postpubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1962";8;51;51;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Postpubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1994";3;22;24;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Postpubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1955";3;48;48;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1978";2;40;40;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1962";6;51;53;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;"Pubescent";FALSE;TRUE;TRUE;FALSE;TRUE
"MALE";"1977";18;30;30;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Postpubescent";FALSE;FALSE;FALSE;TRUE;FALSE
"MALE";"1983";2;27;30;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;FALSE;FALSE;TRUE;FALSE
"MALE";"1976";2;39;39;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"Prepubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1986";2;27;27;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;FALSE;FALSE;TRUE;FALSE
"MALE";"1990";2;31;31;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;FALSE;TRUE;FALSE;FALSE
"MALE";"1976";4;47;47;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Pubescent";FALSE;TRUE;FALSE;FALSE;FALSE
"MALE";"1972";3;22;26;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;"Prepubescent";FALSE;TRUE;FALSE;FALSE;FALSE
